State,Year,Category,SubCat,Value
Nevada,2017,Expenditure,Income Tax,2863.452868
Nevada,2017,Expenditure,Other,1520.781789
Nevada,2017,HP,Housing Prices,256475.0196
Nevada,2018,TotalIncome,Income,29088.4075
Nevada,2018,Expenditure,Income Tax,3257.254583
Nevada,2018,Expenditure,Other,1458.396667
Nevada,2018,HP,Housing Prices,248754.3182
Nevada,2019,TotalIncome,Income,31921.94669
Nevada,2019,Expenditure,Income Tax,8096.655311
Nevada,2019,Expenditure,Other,2384.503808
Nevada,2019,HP,Housing Prices,300842.4352
Nevada,2020,TotalIncome,Income,35405.51243
Nevada,2020,Expenditure,Income Tax,9279.314435
Nevada,2020,Expenditure,Other,2876.708242
Nevada,2020,HP,Housing Prices,329964.8867
Nevada,2021,TotalIncome,Income,32764.04118
Nevada,2021,Expenditure,Income Tax,4424.195378
Nevada,2021,Expenditure,Other,2250.170168
Nevada,2021,HP,Housing Prices,389147.2585
New Hampshire,2012,TotalIncome,Income,31476.73174
New Hampshire,2012,Expenditure,Income Tax,3420.566864
New Hampshire,2012,Expenditure,Other,1706.12594
New Hampshire,2012,HP,Housing Prices,277508.5632
New Hampshire,2013,TotalIncome,Income,32310.94372
New Hampshire,2013,Expenditure,Income Tax,3550.25889
New Hampshire,2013,Expenditure,Other,1666.86595
New Hampshire,2013,HP,Housing Prices,261297.0257
New Hampshire,2014,TotalIncome,Income,33928.29319
New Hampshire,2014,Expenditure,Income Tax,4397.423211
New Hampshire,2014,Expenditure,Other,1973.175393
New Hampshire,2014,HP,Housing Prices,267479.5127
New Hampshire,2015,TotalIncome,Income,36006.96264
New Hampshire,2015,Expenditure,Income Tax,5125.702165
New Hampshire,2015,Expenditure,Other,2093.800279
New Hampshire,2015,HP,Housing Prices,302121.77
New Hampshire,2016,TotalIncome,Income,36147.74283
New Hampshire,2016,Expenditure,Income Tax,5036.590806
New Hampshire,2016,Expenditure,Other,2157.615385
New Hampshire,2016,HP,Housing Prices,303894.0969
New Hampshire,2017,TotalIncome,Income,38080.30192
New Hampshire,2017,Expenditure,Income Tax,4870.636322
New Hampshire,2017,Expenditure,Other,2127.94419
New Hampshire,2017,HP,Housing Prices,302469.7818
New Hampshire,2018,TotalIncome,Income,38531.4195
New Hampshire,2018,Expenditure,Income Tax,4888.392364
New Hampshire,2018,Expenditure,Other,2167.285189
New Hampshire,2018,HP,Housing Prices,331989.5296
New Hampshire,2019,TotalIncome,Income,40842.28659
New Hampshire,2019,Expenditure,Income Tax,12932.63086
New Hampshire,2019,Expenditure,Other,3588.575047
New Hampshire,2019,HP,Housing Prices,315895.1157
New Hampshire,2020,TotalIncome,Income,45564.88877
New Hampshire,2020,Expenditure,Income Tax,17025.93357
New Hampshire,2020,Expenditure,Other,4144.179712
New Hampshire,2020,HP,Housing Prices,312535.3659
New Hampshire,2021,TotalIncome,Income,45064.09248
New Hampshire,2021,Expenditure,Income Tax,11489.34901
New Hampshire,2021,Expenditure,Other,3716.684431
New Hampshire,2021,HP,Housing Prices,372017.4737
New Jersey,2012,TotalIncome,Income,32844.85993
New Jersey,2012,Expenditure,Income Tax,5347.506833
New Jersey,2012,Expenditure,Other,1494.09224
New Jersey,2012,HP,Housing Prices,376564.7571
New Jersey,2013,TotalIncome,Income,33678.38101
New Jersey,2013,Expenditure,Income Tax,5422.354208
New Jersey,2013,Expenditure,Other,1645.785571
New Jersey,2013,HP,Housing Prices,382017.5384
New Jersey,2014,TotalIncome,Income,34615.3838
New Jersey,2014,Expenditure,Income Tax,5884.602993
New Jersey,2014,Expenditure,Other,2048.893486
New Jersey,2014,HP,Housing Prices,436064.2674
New Jersey,2015,TotalIncome,Income,32994.49267
New Jersey,2015,Expenditure,Income Tax,5488.042506
New Jersey,2015,Expenditure,Other,1828.263734
New Jersey,2015,HP,Housing Prices,405152.141
New Jersey,2016,TotalIncome,Income,35648.93337
New Jersey,2016,Expenditure,Income Tax,6510.50155
New Jersey,2016,Expenditure,Other,1649.402893
New Jersey,2016,HP,Housing Prices,394314.3071
New Jersey,2017,TotalIncome,Income,37589.47799
New Jersey,2017,Expenditure,Income Tax,6594.678207
New Jersey,2017,Expenditure,Other,1803.17284
New Jersey,2017,HP,Housing Prices,375452.4384
New Jersey,2018,TotalIncome,Income,37530.91428
New Jersey,2018,Expenditure,Income Tax,6247.6276
New Jersey,2018,Expenditure,Other,1906.41765
New Jersey,2018,HP,Housing Prices,395235.6828
New Jersey,2019,TotalIncome,Income,43131.03549
New Jersey,2019,Expenditure,Income Tax,23612.54058
New Jersey,2019,Expenditure,Other,3506.941403
New Jersey,2019,HP,Housing Prices,419433.7588
New Jersey,2020,TotalIncome,Income,46025.43246
New Jersey,2020,Expenditure,Income Tax,25196.95637
New Jersey,2020,Expenditure,Other,3629.904712
New Jersey,2020,HP,Housing Prices,433073.007
New Jersey,2021,TotalIncome,Income,47350.12409
New Jersey,2021,Expenditure,Income Tax,21146.26073
New Jersey,2021,Expenditure,Other,3095.425083
New Jersey,2021,HP,Housing Prices,463410.3083
New Mexico,2012,TotalIncome,Income,23707.04186
New Mexico,2012,Expenditure,Income Tax,2098.229723
New Mexico,2012,Expenditure,Other,1376.138148
New Mexico,2012,HP,Housing Prices,197965.211
New Mexico,2013,TotalIncome,Income,28615.33777
New Mexico,2013,Expenditure,Income Tax,4350.391582
New Mexico,2013,Expenditure,Other,1421.966436
New Mexico,2013,HP,Housing Prices,190629.06
New Mexico,2014,TotalIncome,Income,23596.23282
New Mexico,2014,Expenditure,Income Tax,2852.305987
New Mexico,2014,Expenditure,Other,1268.847007
New Mexico,2014,HP,Housing Prices,191909.2527
New Mexico,2015,TotalIncome,Income,23637.05094
New Mexico,2015,Expenditure,Income Tax,2818.404342
New Mexico,2015,Expenditure,Other,1320.234153
New Mexico,2015,HP,Housing Prices,191779.3987
New Mexico,2016,TotalIncome,Income,23839.5549
New Mexico,2016,Expenditure,Income Tax,2833.214656
New Mexico,2016,Expenditure,Other,1203.315075
New Mexico,2016,HP,Housing Prices,185595.9043
New Mexico,2017,TotalIncome,Income,27678.93717
New Mexico,2017,Expenditure,Income Tax,4021.37487
New Mexico,2017,Expenditure,Other,1247.512252
New Mexico,2017,HP,Housing Prices,187061.7728
New Mexico,2018,TotalIncome,Income,26321.92375
New Mexico,2018,Expenditure,Income Tax,3080.567424
New Mexico,2018,Expenditure,Other,1240.148584
New Mexico,2018,HP,Housing Prices,195249.8492
New Mexico,2019,TotalIncome,Income,30125.38173
New Mexico,2019,Expenditure,Income Tax,11604.71614
New Mexico,2019,Expenditure,Other,1974.380544
New Mexico,2019,HP,Housing Prices,190402.7241
New Mexico,2020,TotalIncome,Income,29727.01814
New Mexico,2020,Expenditure,Income Tax,7435.69271
New Mexico,2020,Expenditure,Other,2486.07534
New Mexico,2020,HP,Housing Prices,223343.7092
New Mexico,2021,TotalIncome,Income,29789.4331
New Mexico,2021,Expenditure,Income Tax,2625.406897
New Mexico,2021,Expenditure,Other,2165.582759
New Mexico,2021,HP,Housing Prices,244746.9269
New York,2012,TotalIncome,Income,27025.4478
New York,2012,Expenditure,Income Tax,4333.152712
New York,2012,Expenditure,Other,1130.964232
New York,2012,HP,Housing Prices,380476.8061
New York,2013,TotalIncome,Income,28396.19486
New York,2013,Expenditure,Income Tax,4568.759515
New York,2013,Expenditure,Other,1155.824229
New York,2013,HP,Housing Prices,348937.7883
New York,2014,TotalIncome,Income,31577.9279
New York,2014,Expenditure,Income Tax,5757.098167
New York,2014,Expenditure,Other,1303.358045
New York,2014,HP,Housing Prices,382875.5026
New York,2015,TotalIncome,Income,31755.78091
New York,2015,Expenditure,Income Tax,5640.594955
New York,2015,Expenditure,Other,1295.975025
New York,2015,HP,Housing Prices,389468.199
New York,2016,TotalIncome,Income,33330.73012
New York,2016,Expenditure,Income Tax,6155.028387
New York,2016,Expenditure,Other,1410.796852
New York,2016,HP,Housing Prices,413198.0493
New York,2017,TotalIncome,Income,35940.08548
New York,2017,Expenditure,Income Tax,6599.17216
New York,2017,Expenditure,Other,1486.466104
New York,2017,HP,Housing Prices,383046.051
New York,2018,TotalIncome,Income,36567.35065
New York,2018,Expenditure,Income Tax,6695.394388
New York,2018,Expenditure,Other,1691.322734
New York,2018,HP,Housing Prices,400152.7241
New York,2019,TotalIncome,Income,38588.92331
New York,2019,Expenditure,Income Tax,19230.43456
New York,2019,Expenditure,Other,2303.618143
New York,2019,HP,Housing Prices,483229.6894
New York,2020,TotalIncome,Income,40918.67496
New York,2020,Expenditure,Income Tax,20407.35605
New York,2020,Expenditure,Other,2359.75728
New York,2020,HP,Housing Prices,484341.7006
New York,2021,TotalIncome,Income,39713.15014
New York,2021,Expenditure,Income Tax,15377.10071
New York,2021,Expenditure,Other,2557.679418
New York,2021,HP,Housing Prices,492165.8983
North Carolina,2012,TotalIncome,Income,24621.7887
North Carolina,2012,Expenditure,Income Tax,3600.027507
North Carolina,2012,Expenditure,Other,1456.847212
North Carolina,2012,HP,Housing Prices,193533.3987
North Carolina,2013,TotalIncome,Income,23603.41809
North Carolina,2013,Expenditure,Income Tax,3793.814516
North Carolina,2013,Expenditure,Other,1446.719506
North Carolina,2013,HP,Housing Prices,187760.1219
North Carolina,2014,TotalIncome,Income,25614.86467
North Carolina,2014,Expenditure,Income Tax,4605.032258
North Carolina,2014,Expenditure,Other,1749.562549
North Carolina,2014,HP,Housing Prices,182607.5532
North Carolina,2015,TotalIncome,Income,27215.07965
North Carolina,2015,Expenditure,Income Tax,4210.234576
North Carolina,2015,Expenditure,Other,1495.674263
North Carolina,2015,HP,Housing Prices,191778.0334
North Carolina,2016,TotalIncome,Income,27976.29769
North Carolina,2016,Expenditure,Income Tax,4249.279991
North Carolina,2016,Expenditure,Other,1669.76054
North Carolina,2016,HP,Housing Prices,200258.4196
North Carolina,2017,TotalIncome,Income,29623.46805
North Carolina,2017,Expenditure,Income Tax,4436.408158
North Carolina,2017,Expenditure,Other,1869.298279
North Carolina,2017,HP,Housing Prices,195439.7144
North Carolina,2018,TotalIncome,Income,30255.97642
North Carolina,2018,Expenditure,Income Tax,4499.200596
North Carolina,2018,Expenditure,Other,1986.570506
North Carolina,2018,HP,Housing Prices,206716.745
North Carolina,2019,TotalIncome,Income,30453.97223
North Carolina,2019,Expenditure,Income Tax,11380.30762
North Carolina,2019,Expenditure,Other,2574.956088
North Carolina,2019,HP,Housing Prices,217681.9609
North Carolina,2020,TotalIncome,Income,33876.62076
North Carolina,2020,Expenditure,Income Tax,12994.31164
North Carolina,2020,Expenditure,Other,2840.827489
North Carolina,2020,HP,Housing Prices,220273.3333
North Carolina,2021,TotalIncome,Income,33831.49722
North Carolina,2021,Expenditure,Income Tax,7229.111812
North Carolina,2021,Expenditure,Other,2677.837961
North Carolina,2021,HP,Housing Prices,250331.1314
North Dakota,2012,TotalIncome,Income,30251.62435
North Dakota,2012,Expenditure,Income Tax,3607.546472
North Dakota,2012,Expenditure,Other,1771.290017
North Dakota,2012,HP,Housing Prices,181957.5215
North Dakota,2013,TotalIncome,Income,30224.04319
North Dakota,2013,Expenditure,Income Tax,3589.035299
North Dakota,2013,Expenditure,Other,1670.292774
North Dakota,2013,HP,Housing Prices,178873.7143
North Dakota,2014,TotalIncome,Income,32066.56899
North Dakota,2014,Expenditure,Income Tax,4622.167852
North Dakota,2014,Expenditure,Other,2191.83926
North Dakota,2014,HP,Housing Prices,182686.9848
North Dakota,2015,TotalIncome,Income,31140.58039
North Dakota,2015,Expenditure,Income Tax,4324.315204
North Dakota,2015,Expenditure,Other,2141.80786
North Dakota,2015,HP,Housing Prices,220238.8383
North Dakota,2016,TotalIncome,Income,31496.36255
North Dakota,2016,Expenditure,Income Tax,4400.233006
North Dakota,2016,Expenditure,Other,1879.99658
North Dakota,2016,HP,Housing Prices,203346.0985
North Dakota,2017,TotalIncome,Income,31523.82392
North Dakota,2017,Expenditure,Income Tax,3795.107143
North Dakota,2017,Expenditure,Other,1873.107558
North Dakota,2017,HP,Housing Prices,206047.3359
North Dakota,2018,TotalIncome,Income,31462.70115
North Dakota,2018,Expenditure,Income Tax,3750.988095
North Dakota,2018,Expenditure,Other,1853.813218
North Dakota,2018,HP,Housing Prices,195047.0037
North Dakota,2019,TotalIncome,Income,35553.21828
North Dakota,2019,Expenditure,Income Tax,11434.19533
North Dakota,2019,Expenditure,Other,3109.99374
North Dakota,2019,HP,Housing Prices,227938.886
North Dakota,2020,TotalIncome,Income,38299.54801
North Dakota,2020,Expenditure,Income Tax,11974.30907
North Dakota,2020,Expenditure,Other,2938.023225
North Dakota,2020,HP,Housing Prices,240655.0839
North Dakota,2021,TotalIncome,Income,35393.90187
North Dakota,2021,Expenditure,Income Tax,5568.247557
North Dakota,2021,Expenditure,Other,3004.075326
North Dakota,2021,HP,Housing Prices,239498.1563
Ohio,2012,TotalIncome,Income,24713.20124
Ohio,2012,Expenditure,Income Tax,3046.732851
Ohio,2012,Expenditure,Other,1337.423347
Ohio,2012,HP,Housing Prices,158320.0287
Ohio,2013,TotalIncome,Income,24561.56588
Ohio,2013,Expenditure,Income Tax,2834.221618
Ohio,2013,Expenditure,Other,1446.312245
Ohio,2013,HP,Housing Prices,155867.5013
Ohio,2014,TotalIncome,Income,27930.31932
Ohio,2014,Expenditure,Income Tax,4310.02986
Ohio,2014,Expenditure,Other,1540.123705
Ohio,2014,HP,Housing Prices,160491.955
Ohio,2015,TotalIncome,Income,26558.40958
Ohio,2015,Expenditure,Income Tax,3644.399273
Ohio,2015,Expenditure,Other,1502.794302
Ohio,2015,HP,Housing Prices,157239.1612
Ohio,2016,TotalIncome,Income,27136.03578
Ohio,2016,Expenditure,Income Tax,3799.951498
Ohio,2016,Expenditure,Other,1647.961199
Ohio,2016,HP,Housing Prices,178267.5115
Ohio,2017,TotalIncome,Income,30326.69848
Ohio,2017,Expenditure,Income Tax,4262.83157
Ohio,2017,Expenditure,Other,1736.569826
Ohio,2017,HP,Housing Prices,178332.3986
Ohio,2018,TotalIncome,Income,32252.80488
Ohio,2018,Expenditure,Income Tax,4514.148687
Ohio,2018,Expenditure,Other,1865.248124
Ohio,2018,HP,Housing Prices,195273.0882
Ohio,2019,TotalIncome,Income,33772.04792
Ohio,2019,Expenditure,Income Tax,12117.44748
Ohio,2019,Expenditure,Other,2990.885286
Ohio,2019,HP,Housing Prices,204315.0361
Ohio,2020,TotalIncome,Income,37757.44892
Ohio,2020,Expenditure,Income Tax,13770.69717
Ohio,2020,Expenditure,Other,3130.800728
Ohio,2020,HP,Housing Prices,214577.1406
Ohio,2021,TotalIncome,Income,34496.76797
Ohio,2021,Expenditure,Income Tax,6969.63573
Ohio,2021,Expenditure,Other,2972.18133
Ohio,2021,HP,Housing Prices,210338.2107
Oklahoma,2012,TotalIncome,Income,25470.21914
Oklahoma,2012,Expenditure,Income Tax,2944.003666
Oklahoma,2012,Expenditure,Other,1348.240326
Oklahoma,2012,HP,Housing Prices,173970.2534
Oklahoma,2013,TotalIncome,Income,23874.89238
Oklahoma,2013,Expenditure,Income Tax,2414.23942
Oklahoma,2013,Expenditure,Other,1078.61185
Oklahoma,2013,HP,Housing Prices,151659.3079
Oklahoma,2014,TotalIncome,Income,25123.3263
Oklahoma,2014,Expenditure,Income Tax,3117.115331
Oklahoma,2014,Expenditure,Other,1298.618847
Oklahoma,2014,HP,Housing Prices,157776.8898
Oklahoma,2015,TotalIncome,Income,25044.95776
Oklahoma,2015,Expenditure,Income Tax,3087.96346
Oklahoma,2015,Expenditure,Other,1437.074086
Oklahoma,2015,HP,Housing Prices,148032.8703
Oklahoma,2016,TotalIncome,Income,27982.28974
Oklahoma,2016,Expenditure,Income Tax,3968.550978
Oklahoma,2016,Expenditure,Other,1713.236526
Oklahoma,2016,HP,Housing Prices,156841.6389
Oklahoma,2017,TotalIncome,Income,28676.06134
Oklahoma,2017,Expenditure,Income Tax,4083.10592
Oklahoma,2017,Expenditure,Other,1500.041013
Oklahoma,2017,HP,Housing Prices,147486.5352
Oklahoma,2018,TotalIncome,Income,27126.8802
Oklahoma,2018,Expenditure,Income Tax,3278.923856
Oklahoma,2018,Expenditure,Other,1571.66364
Oklahoma,2018,HP,Housing Prices,162933.6461
Oklahoma,2019,TotalIncome,Income,29030.87604
Oklahoma,2019,Expenditure,Income Tax,9183.602392
Oklahoma,2019,Expenditure,Other,2481.435665
Oklahoma,2019,HP,Housing Prices,165474.0648
Oklahoma,2020,TotalIncome,Income,33527.93093
Oklahoma,2020,Expenditure,Income Tax,12281.89413
Oklahoma,2020,Expenditure,Other,2697.376344
Oklahoma,2020,HP,Housing Prices,178310.8013
Oklahoma,2021,TotalIncome,Income,29759.567
Oklahoma,2021,Expenditure,Income Tax,4106.000747
Oklahoma,2021,Expenditure,Other,2366.899589
Oklahoma,2021,HP,Housing Prices,193638.8591
Oregon,2012,TotalIncome,Income,25694.4226
Oregon,2012,Expenditure,Income Tax,3518.068173
Oregon,2012,Expenditure,Other,1787.473446
Oregon,2012,HP,Housing Prices,276218.7667
Oregon,2013,TotalIncome,Income,25275.07937
Oregon,2013,Expenditure,Income Tax,3463.883321
Oregon,2013,Expenditure,Other,1636.149232
Oregon,2013,HP,Housing Prices,257575.7665
Oregon,2014,TotalIncome,Income,25586.36
Oregon,2014,Expenditure,Income Tax,3746.702105
Oregon,2014,Expenditure,Other,1772.549474
Oregon,2014,HP,Housing Prices,262604.4023
Oregon,2015,TotalIncome,Income,28758.83392
Oregon,2015,Expenditure,Income Tax,4713.012394
Oregon,2015,Expenditure,Other,1624.798513
Oregon,2015,HP,Housing Prices,294694.498
Oregon,2016,TotalIncome,Income,28601.14703
Oregon,2016,Expenditure,Income Tax,4785.693444
Oregon,2016,Expenditure,Other,1684.792725
Oregon,2016,HP,Housing Prices,301083.1665
Oregon,2017,TotalIncome,Income,31888.48973
Oregon,2017,Expenditure,Income Tax,5593.044826
Oregon,2017,Expenditure,Other,1588.822189
Oregon,2017,HP,Housing Prices,330908.1984
Oregon,2018,TotalIncome,Income,33581.4062
Oregon,2018,Expenditure,Income Tax,5710.686813
Oregon,2018,Expenditure,Other,1953.229984
Oregon,2018,HP,Housing Prices,327992.3739
Oregon,2019,TotalIncome,Income,35062.79313
Oregon,2019,Expenditure,Income Tax,15741.97282
Oregon,2019,Expenditure,Other,2868.867497
Oregon,2019,HP,Housing Prices,390827.8911
Oregon,2020,TotalIncome,Income,41847.03004
Oregon,2020,Expenditure,Income Tax,24196.17284
Oregon,2020,Expenditure,Other,3075.992977
Oregon,2020,HP,Housing Prices,469496.6346
Oregon,2021,TotalIncome,Income,40744.20585
Oregon,2021,Expenditure,Income Tax,16484.00325
Oregon,2021,Expenditure,Other,2994.18996
Oregon,2021,HP,Housing Prices,478245.6626
Pennsylvania,2012,TotalIncome,Income,26834.38798
Pennsylvania,2012,Expenditure,Income Tax,3453.228955
Pennsylvania,2012,Expenditure,Other,1162.348608
Pennsylvania,2012,HP,Housing Prices,222369.3532
Pennsylvania,2013,TotalIncome,Income,26811.98178
Pennsylvania,2013,Expenditure,Income Tax,3362.635621
Pennsylvania,2013,Expenditure,Other,1350.466882
Pennsylvania,2013,HP,Housing Prices,200813.5214
Pennsylvania,2014,TotalIncome,Income,29365.081
Pennsylvania,2014,Expenditure,Income Tax,4374.893939
Pennsylvania,2014,Expenditure,Other,1602.934149
Pennsylvania,2014,HP,Housing Prices,217674.0562
Pennsylvania,2015,TotalIncome,Income,29982.46518
Pennsylvania,2015,Expenditure,Income Tax,4389.436566
Pennsylvania,2015,Expenditure,Other,1520.677725
Pennsylvania,2015,HP,Housing Prices,228512.5706
Pennsylvania,2016,TotalIncome,Income,31832.00469
Pennsylvania,2016,Expenditure,Income Tax,4923.041208
Pennsylvania,2016,Expenditure,Other,1786.271522
Pennsylvania,2016,HP,Housing Prices,225209.299
Pennsylvania,2017,TotalIncome,Income,32019.23038
Pennsylvania,2017,Expenditure,Income Tax,4555.171288
Pennsylvania,2017,Expenditure,Other,1725.017918
Pennsylvania,2017,HP,Housing Prices,215323.1224
Pennsylvania,2018,TotalIncome,Income,35381.50832
Pennsylvania,2018,Expenditure,Income Tax,5512.256712
Pennsylvania,2018,Expenditure,Other,1941.674728
Pennsylvania,2018,HP,Housing Prices,236265.9635
Pennsylvania,2019,TotalIncome,Income,34789.22195
Pennsylvania,2019,Expenditure,Income Tax,13515.52755
Pennsylvania,2019,Expenditure,Other,2830.263227
Pennsylvania,2019,HP,Housing Prices,253018.4356
Pennsylvania,2020,TotalIncome,Income,40365.97136
Pennsylvania,2020,Expenditure,Income Tax,16474.01708
Pennsylvania,2020,Expenditure,Other,2888.185632
Pennsylvania,2020,HP,Housing Prices,255886.2315
Pennsylvania,2021,TotalIncome,Income,41329.77344
Pennsylvania,2021,Expenditure,Income Tax,14652.59731
Pennsylvania,2021,Expenditure,Other,2995.842119
Pennsylvania,2021,HP,Housing Prices,289644.6338
Rhode Island,2012,TotalIncome,Income,27159.59387
Rhode Island,2012,Expenditure,Income Tax,3587.474233
Rhode Island,2012,Expenditure,Other,1343.805521
Rhode Island,2012,HP,Housing Prices,280179.7684
Rhode Island,2013,TotalIncome,Income,30277.41218
Rhode Island,2013,Expenditure,Income Tax,4372.845083
Rhode Island,2013,Expenditure,Other,1463.241806
Rhode Island,2013,HP,Housing Prices,284882.5827
Rhode Island,2014,TotalIncome,Income,32624.34701
Rhode Island,2014,Expenditure,Income Tax,5015.58209
Rhode Island,2014,Expenditure,Other,1912.024876
Rhode Island,2014,HP,Housing Prices,306645.3211
Rhode Island,2015,TotalIncome,Income,34765.13558
Rhode Island,2015,Expenditure,Income Tax,5649.164095
Rhode Island,2015,Expenditure,Other,1750.695185
Rhode Island,2015,HP,Housing Prices,279762.6003
Rhode Island,2016,TotalIncome,Income,33145.60484
Rhode Island,2016,Expenditure,Income Tax,5417.337716
Rhode Island,2016,Expenditure,Other,1442.104498
Rhode Island,2016,HP,Housing Prices,272758.2082
Rhode Island,2017,TotalIncome,Income,33574.56221
Rhode Island,2017,Expenditure,Income Tax,4811.675316
Rhode Island,2017,Expenditure,Other,1672.403194
Rhode Island,2017,HP,Housing Prices,285688.0741
Rhode Island,2018,TotalIncome,Income,36318.99458
Rhode Island,2018,Expenditure,Income Tax,5731.742045
Rhode Island,2018,Expenditure,Other,1714.321598
Rhode Island,2018,HP,Housing Prices,321019.046
Rhode Island,2019,TotalIncome,Income,38960.7533
Rhode Island,2019,Expenditure,Income Tax,15805.13522
Rhode Island,2019,Expenditure,Other,2773.184037
Rhode Island,2019,HP,Housing Prices,358309.671
Rhode Island,2020,TotalIncome,Income,40943.86822
Rhode Island,2020,Expenditure,Income Tax,16375.87364
Rhode Island,2020,Expenditure,Other,2517.899225
Rhode Island,2020,HP,Housing Prices,329248.863
Rhode Island,2021,TotalIncome,Income,41802.24813
Rhode Island,2021,Expenditure,Income Tax,14647.28861
Rhode Island,2021,Expenditure,Other,2831.976762
Rhode Island,2021,HP,Housing Prices,377363.6515
South Carolina,2012,TotalIncome,Income,20657.87253
South Carolina,2012,Expenditure,Income Tax,2102.664703
South Carolina,2012,Expenditure,Other,1333.239798
South Carolina,2012,HP,Housing Prices,144690.6059
South Carolina,2013,TotalIncome,Income,22699.09895
South Carolina,2013,Expenditure,Income Tax,2536.144527
South Carolina,2013,Expenditure,Other,1368.514219
South Carolina,2013,HP,Housing Prices,167731.0308
South Carolina,2014,TotalIncome,Income,23293.83333
South Carolina,2014,Expenditure,Income Tax,2692.611959
South Carolina,2014,Expenditure,Other,1462.087786
South Carolina,2014,HP,Housing Prices,161507.8284
South Carolina,2015,TotalIncome,Income,26007.40307
South Carolina,2015,Expenditure,Income Tax,3668.698745
South Carolina,2015,Expenditure,Other,1410.004184
South Carolina,2015,HP,Housing Prices,167198.442
South Carolina,2016,TotalIncome,Income,26779.29923
South Carolina,2016,Expenditure,Income Tax,3812.842528
South Carolina,2016,Expenditure,Other,1607.872207
South Carolina,2016,HP,Housing Prices,183870.9439
South Carolina,2017,TotalIncome,Income,31309.3169
South Carolina,2017,Expenditure,Income Tax,4944.8084
South Carolina,2017,Expenditure,Other,1678.678584
South Carolina,2017,HP,Housing Prices,202233.099
South Carolina,2018,TotalIncome,Income,31179.6994
South Carolina,2018,Expenditure,Income Tax,4706.003508
South Carolina,2018,Expenditure,Other,1623.640477
South Carolina,2018,HP,Housing Prices,188753.8874
South Carolina,2019,TotalIncome,Income,32041.23531
South Carolina,2019,Expenditure,Income Tax,11053.72854
South Carolina,2019,Expenditure,Other,3096.664234
South Carolina,2019,HP,Housing Prices,213171.4647
South Carolina,2020,TotalIncome,Income,33771.82581
South Carolina,2020,Expenditure,Income Tax,12593.27926
South Carolina,2020,Expenditure,Other,2675.886936
South Carolina,2020,HP,Housing Prices,198933.7779
South Carolina,2021,TotalIncome,Income,33815.77288
South Carolina,2021,Expenditure,Income Tax,7759.301627
South Carolina,2021,Expenditure,Other,2406.85208
South Carolina,2021,HP,Housing Prices,241209.2755
South Dakota,2012,TotalIncome,Income,23210.10435
South Dakota,2012,Expenditure,Income Tax,1849.428382
South Dakota,2012,Expenditure,Other,1637.527418
South Dakota,2012,HP,Housing Prices,164235.6433
South Dakota,2013,TotalIncome,Income,24979.35436
South Dakota,2013,Expenditure,Income Tax,2199.173957
South Dakota,2013,Expenditure,Other,1533.137335
South Dakota,2013,HP,Housing Prices,152735.477
South Dakota,2014,TotalIncome,Income,27849.74304
South Dakota,2014,Expenditure,Income Tax,3379.408994
South Dakota,2014,Expenditure,Other,1808.567452
South Dakota,2014,HP,Housing Prices,166412.7463
South Dakota,2015,TotalIncome,Income,29312.2555
South Dakota,2015,Expenditure,Income Tax,3902.170184
South Dakota,2015,Expenditure,Other,2111.029636
South Dakota,2015,HP,Housing Prices,180728.6341
South Dakota,2016,TotalIncome,Income,28998.68053
South Dakota,2016,Expenditure,Income Tax,3785.0176
South Dakota,2016,Expenditure,Other,1789.377067
South Dakota,2016,HP,Housing Prices,202725.5083
South Dakota,2017,TotalIncome,Income,29814.7404
South Dakota,2017,Expenditure,Income Tax,3507.087816
South Dakota,2017,Expenditure,Other,2104.864435
South Dakota,2017,HP,Housing Prices,185302.5525
South Dakota,2018,TotalIncome,Income,31640.03305
South Dakota,2018,Expenditure,Income Tax,3769.347324
South Dakota,2018,Expenditure,Other,2141.543022
South Dakota,2018,HP,Housing Prices,181214.091
South Dakota,2019,TotalIncome,Income,32774.64549
South Dakota,2019,Expenditure,Income Tax,8004.794682
South Dakota,2019,Expenditure,Other,3245.803053
South Dakota,2019,HP,Housing Prices,196983.8157
South Dakota,2020,TotalIncome,Income,32869.0618
South Dakota,2020,Expenditure,Income Tax,7716.348552
South Dakota,2020,Expenditure,Other,3795.358018
South Dakota,2020,HP,Housing Prices,215004.0719
South Dakota,2021,TotalIncome,Income,34973.28356
South Dakota,2021,Expenditure,Income Tax,5095.835011
South Dakota,2021,Expenditure,Other,3126.72651
South Dakota,2021,HP,Housing Prices,222180.1634
Tennessee,2012,TotalIncome,Income,22644.00038
Tennessee,2012,Expenditure,Income Tax,1853.812144
Tennessee,2012,Expenditure,Other,1429.644402
Tennessee,2012,HP,Housing Prices,191212.3624
Tennessee,2013,TotalIncome,Income,22973.35623
Tennessee,2013,Expenditure,Income Tax,1899.920755
Tennessee,2013,Expenditure,Other,1479.390189
Tennessee,2013,HP,Housing Prices,179602.5289
Tennessee,2014,TotalIncome,Income,23660.12688
Tennessee,2014,Expenditure,Income Tax,2753.946237
Tennessee,2014,Expenditure,Other,1667.756989
Tennessee,2014,HP,Housing Prices,192052.3958
Tennessee,2015,TotalIncome,Income,26706.00065
Tennessee,2015,Expenditure,Income Tax,3040.474213
Tennessee,2015,Expenditure,Other,1733.273111
Tennessee,2015,HP,Housing Prices,195105.5443
